reporter_iso,reporter_name,partner_iso,partner_name,section_code,section_name,HS2,imp_sum_hs2,exp_sum_hs2_5yr,imp_rank_hs2_5yr,imp_rank_hs2_5yr
nld,Netherlands,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",21,2747652,272304279,42,9
nld,Netherlands,rus,Russian Federation,11,Textile and textile articles,62,1066111,95571474,37,16
nld,Netherlands,rus,Russian Federation,06,Product of the chemicals or allied industries,37,76911,116000455,13,4
nld,Netherlands,rus,Russian Federation,11,Textile and textile articles,59,37884,25138967,49,13
nld,Netherlands,rus,Russian Federation,11,Textile and textile articles,52,31580,11303262,43,17
nld,Netherlands,rus,Russian Federation,11,Textile and textile articles,61,1070782,97622458,28,19
nld,Netherlands,rus,Russian Federation,21,"Works of art, collectors' pieces and antiques",97,481509,6896148,28,12
nld,Netherlands,rus,Russian Federation,11,Textile and textile articles,58,4163,4115715,41,19
nld,Netherlands,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",20,131983,263315359,40,5
nld,Netherlands,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",67,74958,3210207,16,8
nld,Netherlands,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",24,92049,26933393,59,20
nld,Netherlands,rus,Russian Federation,05,Mineral products,26,107036471,156369224,23,5
nld,Netherlands,rus,Russian Federation,01,Live animals and animal products,04,33,314862643,69,5
nld,Netherlands,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",45,262,10799,39,29
nld,Netherlands,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",43,156195,360233,25,29
nld,Netherlands,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",19,2691215,358771293,24,4
nld,Netherlands,rus,Russian Federation,11,Textile and textile articles,55,63656,23824324,31,17
nld,Netherlands,rus,Russian Federation,11,Textile and textile articles,60,7939,2817877,28,22
nld,Netherlands,rus,Russian Federation,06,Product of the chemicals or allied industries,32,824044,263598113,52,11
nld,Netherlands,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",41,120810,1149538,37,18
nld,Netherlands,rus,Russian Federation,20,Miscellaneous manufactured articles,94,16897656,503160536,28,8
nld,Netherlands,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",46,840,371385,22,12
nld,Netherlands,rus,Russian Federation,06,Product of the chemicals or allied industries,36,23166,2364589,53,8
nld,Netherlands,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",86,922826,9774394,40,19
nld,Netherlands,rus,Russian Federation,11,Textile and textile articles,57,176900,68795586,17,4
nld,Netherlands,rus,Russian Federation,11,Textile and textile articles,51,3257,207572,41,29
nld,Netherlands,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",42,2839975,64580781,5,10
nld,Netherlands,rus,Russian Federation,15,Base metals and articles of base metal,83,466689,44653403,36,19
nld,Netherlands,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",65,52843,7763070,37,13
nld,Netherlands,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",66,6205,695110,11,13
nld,Netherlands,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",18,33616419,350627112,16,2
nld,Netherlands,rus,Russian Federation,15,Base metals and articles of base metal,80,285493,1416692,19,7
nld,Netherlands,rus,Russian Federation,11,Textile and textile articles,50,0,211344,32,13
nld,Netherlands,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",89,19031403,143894335,8,7
nld,Netherlands,rus,Russian Federation,02,Vegetable products,13,2029,12998543,43,11
nld,Netherlands,rus,Russian Federation,02,Vegetable products,06,479698,1480661786,7,1
nzl,New Zealand,rus,Russian Federation,05,Mineral products,27,1094952483,145123,55,72
nzl,New Zealand,rus,Russian Federation,06,Product of the chemicals or allied industries,31,6422121,0,106,51
nzl,New Zealand,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",44,10643568,38134,69,70
nzl,New Zealand,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",22,5234789,16259549,40,37
nzl,New Zealand,rus,Russian Federation,06,Product of the chemicals or allied industries,28,3741313,34329,94,73
nzl,New Zealand,rus,Russian Federation,11,Textile and textile articles,56,3510489,5449,26,68
nzl,New Zealand,rus,Russian Federation,06,Product of the chemicals or allied industries,32,2140007,6474,35,71
nzl,New Zealand,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",17,712247,329470,56,59
nzl,New Zealand,rus,Russian Federation,19,"Arms and ammunition, parts and accessories thereof",93,1053000,25059,28,29
nzl,New Zealand,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",48,890144,3,114,96
nzl,New Zealand,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",90,974064,18798397,81,46
nzl,New Zealand,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",69,145259,51,60,86
nzl,New Zealand,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",18,286835,155,60,80
nzl,New Zealand,rus,Russian Federation,16,"Machinery and mechanical appliances, electrical equipment, parts thereof, sound recorders and reproducers, television image and souch recorders and reproducers, and parts and accessories of such articles",84,3745380,21311071,84,59
nzl,New Zealand,rus,Russian Federation,15,Base metals and articles of base metal,76,1701767,5140496,83,42
nzl,New Zealand,rus,Russian Federation,15,Base metals and articles of base metal,72,282818,0,114,74
nzl,New Zealand,rus,Russian Federation,16,"Machinery and mechanical appliances, electrical equipment, parts thereof, sound recorders and reproducers, television image and souch recorders and reproducers, and parts and accessories of such articles",85,2112406,1540140,90,67
nzl,New Zealand,rus,Russian Federation,99,NA,99,90144,76315,81,68
nzl,New Zealand,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",40,233913,23283,102,82
nzl,New Zealand,rus,Russian Federation,15,Base metals and articles of base metal,78,49715,0,55,44
nzl,New Zealand,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",64,249150,7078798,46,39
nzl,New Zealand,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",39,1426063,1905235,81,68
nzl,New Zealand,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",68,920527,246910,59,57
nzl,New Zealand,rus,Russian Federation,21,"Works of art, collectors' pieces and antiques",97,721706,101282,21,39
nzl,New Zealand,rus,Russian Federation,06,Product of the chemicals or allied industries,34,93363,4226,84,78
nzl,New Zealand,rus,Russian Federation,06,Product of the chemicals or allied industries,38,172182,1333689,94,58
nzl,New Zealand,rus,Russian Federation,15,Base metals and articles of base metal,73,706193,790028,87,65
nzl,New Zealand,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",20,262122,0,34,93
nzl,New Zealand,rus,Russian Federation,06,Product of the chemicals or allied industries,33,265744,390698,85,59
nzl,New Zealand,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",19,170956,41952179,44,19
nzl,New Zealand,rus,Russian Federation,11,Textile and textile articles,57,22093,0,46,78
nzl,New Zealand,rus,Russian Federation,05,Mineral products,25,34836,1134776,97,46
nzl,New Zealand,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",16,55857,0,58,73
nzl,New Zealand,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",21,74568,21421,92,86
nzl,New Zealand,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",49,47990,6622,74,69
nzl,New Zealand,rus,Russian Federation,20,Miscellaneous manufactured articles,95,313926,124243,51,63
nzl,New Zealand,rus,Russian Federation,02,Vegetable products,10,55749,1083972,117,35
nzl,New Zealand,rus,Russian Federation,01,Live animals and animal products,04,1518151,520660359,16,2
nzl,New Zealand,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",87,354132,284432,107,71
nzl,New Zealand,rus,Russian Federation,20,Miscellaneous manufactured articles,94,226640,223316,77,67
nzl,New Zealand,rus,Russian Federation,02,Vegetable products,09,19654,0,76,110
nzl,New Zealand,rus,Russian Federation,15,Base metals and articles of base metal,82,78547,2110338,95,47
nzl,New Zealand,rus,Russian Federation,03,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetble waxes,15,1275761,335744,61,53
nzl,New Zealand,rus,Russian Federation,06,Product of the chemicals or allied industries,36,3778,0,61,37
nzl,New Zealand,rus,Russian Federation,01,Live animals and animal products,03,15842,69719637,91,14
nzl,New Zealand,rus,Russian Federation,06,Product of the chemicals or allied industries,30,24119,1020647,116,60
nzl,New Zealand,rus,Russian Federation,14,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metal clad with precious metal, and articles thereof, imitation jewellery, coins",71,105955,4538,64,70
nzl,New Zealand,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",88,243075,86069,80,60
nzl,New Zealand,rus,Russian Federation,11,Textile and textile articles,62,247136,9001,50,83
nzl,New Zealand,rus,Russian Federation,15,Base metals and articles of base metal,83,12036,291162,89,58
nzl,New Zealand,rus,Russian Federation,11,Textile and textile articles,63,68014,12119,74,82
nzl,New Zealand,rus,Russian Federation,06,Product of the chemicals or allied industries,29,55975,63294,108,68
nzl,New Zealand,rus,Russian Federation,20,Miscellaneous manufactured articles,96,13278,8112,80,73
nzl,New Zealand,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",43,1262,809,53,51
nzl,New Zealand,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",65,6748,0,53,84
nzl,New Zealand,rus,Russian Federation,02,Vegetable products,12,5523,217158,84,62
